"","white","black","hisp","marnvr","marapt","agelt20","age2024","age2534","age3544","agege45","agelt24","agege24","agelt30","agege30","anyernpq8","anyernpq6","anyernpq5","anyernpq4","anyernpq3","anyernpq2","anyernpq1","anyadcpq7","anyadcpq6","anyadcpq5","anyadcpq4","anyadcpq3","anyadcpq2","anyadcpq1","anyfstpq7","anyfstpq6","anyfstpq5","anyfstpq4","anyfstpq3","anyfstpq2","anyfstpq1","nohsged","hsged","applcant","anyernpq","anyadcpq","anyfstpq","yrern","yremp","yradc","yrfst","yrernsq","yrvad","yrkvad","yrvfs","ernpq8","ernpq6","ernpq5","ernpq4","ernpq3","ernpq2","ernpq1","adcpq7","adcpq6","adcpq5","adcpq4","adcpq3","adcpq2","adcpq1","fstpq7","fstpq6","fstpq5","fstpq4","fstpq3","fstpq2","fstpq1","treatmnt","on_welfare"
"3295",1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,3439.69591525883,23.0461407559184,4622.75600415518,2718.48184092375,13251106.2364657,71.6039342679743,985.842131339088,129.752114357492,-357.567422153484,908.681290766458,-1008.6371530931,965.416446972448,647.095561992908,-453.045752176844,416.06254131156,1727.85072780526,2021.31171091714,1891.7753595921,1277.21369908505,1462.79115792724,655.364394890786,957.230813358846,609.914701748904,443.147926903934,601.334528522069,633.890733785097,1246.049683845,706.508756254835,815.912534015262,1,1
"3296",0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,3443.57331092982,72.7784285437241,4630.50896809215,222.531585870269,-29571244.4142271,77.0056616011883,1058.3574886841,47.3621507689894,958.196139493079,589.481113594916,387.948087059733,1335.49798972695,497.364097944485,870.818885006615,286.03880133204,2110.38132204168,1317.50782522668,1545.80408685021,1246.21640136093,955.756277467673,872.064267419064,2575.87384737567,21.4676312246507,247.130988682062,30.5879136455465,583.441129701017,9.15537127341719,342.46109048046,545.15603267268,0,1
"3297",1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1876.20892742784,21.9607295321315,1933.59038395069,1992.10785574499,-73893402.8092712,143.45298677059,803.890083431258,123.442548583007,1972.98896185236,2986.0151863159,680.819744623025,-303.767396816063,-319.593158716388,1690.62107660001,-797.584445054251,-64.7532936246271,531.475379056558,595.324628184877,236.484369373718,352.991471458812,711.84097514113,900.759644959942,-73.3180701423108,84.0491105512177,7.35172583152183,86.7746266509193,-8.55587049522974,379.361780171729,652.228289102699,0,1
"3298",0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,765.812084048036,40.1756040709139,2372.783184571,1516.82736442588,-71611703.9229437,-13.4363538599525,185.045353378651,2.31447054653266,-466.689968085247,-441.185075219026,-162.799874453971,-61.6822561491775,253.879766697594,1051.20032676904,1065.26124779347,398.143098903101,-448.457377149343,-263.260389916704,16.3730694542352,-151.737826044469,-294.033144716591,-574.084437559671,-230.153490682748,502.841064990262,-168.448731656789,-67.2249724900856,-20.0567404470234,-151.692522388197,330.943101808961,1,0
"3299",1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,685.43352430601,24.3715827977134,-1269.1670144608,997.032438224529,44068199.5381397,-5.68797401013785,82.9938856200523,-15.6706018645373,5.52249180854599,-627.124704157287,731.569560342746,-789.809068212645,112.104866595869,148.73607808834,-1032.57850902919,686.296883066532,-98.180463472188,-567.933660035004,626.858898441742,1072.59021896369,44.2800778670508,-540.958147374189,111.631805218,73.6654843402549,128.310102149968,-31.220046083324,-472.575812520016,202.24026643454,5.79932188043527,0,1
"3300",0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,5307.66514111266,2.37146469177798,5441.23043168433,2736.46082489031,-65843446.0436141,89.7605276401608,1311.22806772682,114.3069560391,-708.223880618992,202.133569851501,368.129532711746,273.777778310312,-8.02879203581754,-886.707755416094,-24.0376045309142,2002.04369394059,2852.12030910152,2553.49242845334,2193.00183481998,715.770153117893,1363.0355192929,1829.90307715658,748.544075850036,617.994148414507,580.975224370242,884.833435163076,687.424806213966,1006.38946541997,1138.81722945185,0,1
"3301",1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,-1185.53128569073,-45.1292374019012,9633.14040132917,2731.47264039352,-128828257.291469,103.750138321999,1277.42786745988,141.44240288631,-508.188316515135,-193.093589263441,-1460.87340280288,841.98178705197,-569.328205118899,702.484604218016,94.9491003676834,1647.06827669014,2376.49901358807,1901.40642321925,2107.76628119626,2216.94585607865,2040.55113992415,2077.34128103797,816.779991932231,707.612880846842,856.893650974231,916.690258719878,936.934406902898,769.214084476178,717.138904184346,1,1
"3302",1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,-1199.54754397861,73.2816506627266,7685.4853339866,1918.98682702915,-45456696.3541809,87.0507388541123,852.896249893838,104.274890340282,25.9420004796419,-741.781286885883,908.640045082054,523.186946516469,515.940131437994,2163.69324918949,963.216729793438,475.355783045484,2200.87511272354,1643.37201452353,1945.88127365627,1665.51674199821,1599.51620585091,783.433958671189,441.55603618085,499.751194846087,446.794516044408,762.775449630172,288.733259853514,592.56590237125,646.288685056804,1,1
"3303",0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,2695.07755066328,86.9385614488442,1669.47173351546,381.101033189784,32536622.7956424,100.296077619179,940.207737355431,74.6835573854147,4350.08366765665,4421.10014954069,3654.30019545688,2235.59501244273,238.025537467577,-806.767358969021,-86.711965982202,-840.448119709645,-45.1217465175699,881.55071141324,156.081115159607,77.4275601334709,-414.971861256025,216.472154502408,46.0280507507172,26.0871082653302,151.979814290415,-135.999056455908,565.208408337399,497.260610179434,713.957073804098,0,1
"3304",0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1561.31944925034,21.1640185895639,2321.38780335097,2408.12613545516,-9606857.89155592,89.268670558263,1140.35232970907,71.992558186827,123.507494591218,419.465640163777,-629.232989719551,-699.783349917769,489.16261252217,518.120078885343,800.608137264261,585.42468971443,1360.36699794238,1317.72050590001,1877.41616835344,1245.12434683136,1363.32519146704,1267.30916338908,426.320127166691,370.233490535372,231.115186903711,462.436690289614,538.59347492948,500.282323455362,621.074903995989,1,1
"3305",1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,0,-3390.45774224473,6.11731793155214,2150.73640748606,3232.91856806217,36609372.476111,61.2619476564124,1156.95487460542,79.4797213690512,-1535.96169614203,-218.443216642874,-563.476834221222,236.205203568358,-326.772927388774,-253.359932627162,431.270070190084,1675.73522720376,1640.19362147171,1143.2558835058,-160.722052190641,1021.66968267868,257.565921183445,1011.6819236072,857.110466756655,272.063264266436,814.410189373985,747.845991732455,675.625862628707,552.7570259651,682.702624972423,1,1
"3306",0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,613.807410375869,108.187228529904,3758.82213704738,2212.2388685811,-22961263.7033479,123.323321424226,1518.45591943783,117.839695337278,-356.642187097727,827.667067190301,-447.922126979757,116.410370625809,721.451351089401,65.103481333631,3603.33670772781,1910.75228485722,2471.9358625158,2762.28228244453,1727.8714789707,1978.9873914294,1267.61094105533,814.060388694859,378.887800821629,633.435477312026,645.417959373199,692.473910034024,583.068866545333,597.282991745063,297.455956627252,1,1
"3307",1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2137.3283769242,96.4199099200874,5767.31654287381,680.118557492092,-54857544.7703679,102.241368420866,1573.67477802272,112.825345737401,-72.7770721972263,-189.154735115661,304.903984189011,1653.89780621629,700.684358809915,206.145706580964,1367.24804501927,421.538071252612,1057.19204147214,2406.24870632263,1665.22881660662,1494.05407717207,795.495489888226,1211.68335804475,593.142846443292,362.152200443139,370.559594486588,366.176550994939,283.68958880091,670.506488357436,229.981647150838,1,1
"3308",0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,5055.03322448302,-36.6770032081575,8026.6282363322,2468.04491911441,25122627.8630688,112.90512113804,1305.74990520159,127.697776223268,-459.628219870455,-1192.89802245073,1572.06609544298,2670.66606602943,-561.713822873651,158.208454530047,642.739453063112,1948.39040334674,769.879837570218,1326.71493676557,1094.57176340222,1038.46109012361,1693.39252934697,1166.9998510478,526.95926464062,436.646742448403,556.098371577909,749.03627580085,631.031334406707,799.307545152211,230.787842390549,0,1
"3309",0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,4147.28079613607,-31.2298334776096,9126.14466708369,3778.06017127762,-33301738.7338146,102.054994406712,1252.9873798687,63.6756046273898,295.564753564533,-827.688803760473,60.3978313128685,542.639054720008,-209.716475229586,99.6787379254852,355.14011369382,1744.70988109472,2239.73288101896,2001.84202406543,1968.36363684784,2180.0544641929,1766.20282131188,2368.00473980258,868.865309317052,1232.63204519497,829.399001414028,692.587838095776,875.688141867515,605.12358772243,929.062032107745,1,1
"3310",0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,-2641.30188699398,99.9208545580797,9984.16992490045,3329.63126391161,56373703.7585674,55.3784103667729,1720.90592089643,36.8912011968795,856.02988349494,-661.546566863405,-1037.21246682197,-1174.74172556275,860.283368848771,-227.616409392877,-1303.89084835166,4243.49316883388,2635.64133472103,2117.61953865973,2586.72721439931,1335.67840577148,2383.09030850723,2149.56610400383,544.080163657389,879.207110726601,691.548254196838,705.349108955553,717.868170520671,836.459243903541,820.416775706419,0,0
"3311",1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,471.437453113163,-42.6586303740551,8982.1916921133,1144.06936427747,-5113195.06928413,121.167565772315,1532.2461371959,92.6287565935756,1283.23510223522,320.416161305123,-222.57737720492,544.001537852716,-679.139600186036,452.650102886603,-650.383819996443,572.259275696656,68.5249949179544,335.268405505048,1045.60711803188,1837.33313741304,796.338007475009,1747.85187037421,91.2476161333574,193.256578943491,200.321550403039,-212.274190268759,62.9584795740291,628.21280102155,321.893766938601,0,1
"3312",0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,5405.90973679567,-31.3514947032258,4663.84977551257,1888.84198205586,82909956.3192277,107.080027798333,1173.06452072907,68.5315637723231,2173.26773134326,1193.88923080615,13.3985893469227,-1421.90799215908,448.530400625845,161.431455185463,-1492.63616361991,1386.595230988,2281.74980545355,1662.45173483519,1919.44098116736,1808.0492472078,1678.43238490238,1539.26768039042,661.809429858888,627.702035695794,368.038997162095,70.2692707458876,414.94984784824,658.357570711796,403.960112907355,0,1
"3313",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,16848.810477988,56.8171213565304,2002.53376778468,-92.2486994073411,131330007.111284,-3.44635960232077,133.780603851735,-13.7702571948835,532.539440497428,4358.49804093854,2301.6094236971,4069.4547115247,3774.2437127283,3104.81130792262,3566.89901062456,134.220050135603,79.8830985116992,379.786899400244,-361.905463786343,-133.16569876363,40.8966695059755,701.599100495694,477.386401333295,89.6644334535956,-234.611137760689,-45.1333086223305,34.9823905277667,380.598220477554,73.6959893475064,0,0
"3314",1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,5426.92666559367,107.037341589149,4080.72106921341,2100.4046959727,-45749951.2018431,73.6471444273249,881.931829065043,119.313703942157,1232.56573342909,3438.88215360928,1874.11879996065,2356.6177686874,-362.433884161004,616.80968265135,246.268089602103,785.960620576342,705.023738630527,-54.6674765983902,-367.963497553742,642.193058747523,1739.4776039722,1639.30251080597,-168.697028675034,-465.015015052442,-255.876849836218,-269.775942730512,684.710088132252,441.34650720544,858.488635575888,1,1
"3315",0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,17357.9320467885,64.8110750901308,-170.928387628251,-173.532001828176,351112946.839717,-18.4237713714597,125.38920311001,41.3762328011819,552.200044293327,7339.33099492876,4203.26464443074,6449.32218286067,8667.3085554742,-2686.44976461715,550.521799453533,89.5143956815351,667.817838783133,-549.446563271297,-19.0882936398072,-379.995590718155,12.3297912105309,200.701906651831,-219.614960065006,79.145375684118,-71.0433529774467,98.8522042223354,234.015205893155,-107.084390176492,-36.6718517639261,0,1
"3316",0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,3254.21122906822,-15.8265813794935,486.12113165332,680.232324380869,17513217.891994,-10.5480200353156,-344.587002641597,-29.3694235535316,799.205766563036,-204.333293094313,-1355.95048041075,871.727256463123,-564.852272692106,303.211722815249,-233.446931071454,-155.122726422583,-541.801377388193,-218.917217558257,729.086463842626,234.237492807608,-302.389812284708,311.75673363352,30.3350145948732,-144.54812202288,-57.4225552578988,13.4055736930567,-127.709674942163,-112.788425415192,-244.526047188554,1,0
"3317",1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,3392.10671739994,138.895004515796,1979.56977650279,949.293540780863,-19904687.6705672,80.2046620190481,1179.55480318974,6.71432572309904,-638.989463704584,1033.74781043484,700.90340949006,-496.683274597875,694.309968374841,835.881232742169,1062.40144518875,467.156954302296,209.023792387921,585.887946281512,1567.15540444887,1456.29930126667,936.197149366374,741.104533274448,279.150815126142,447.172773235609,478.305326775489,542.862189793068,571.55752979878,14.9807207692531,5.81506053564142,0,1
"3318",1,1,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,-514.783631247191,-6.45464024724562,7852.16445014964,2576.46433057439,88841856.2441545,56.3803010630785,1095.6492536644,48.1576457548029,-531.861716052896,-472.335545333106,528.36888339774,-108.316644505096,-359.885032662118,-190.033391325374,769.869524628405,1315.27024306305,1559.43341969578,1224.03064832236,1079.26694832744,2599.4825127164,1381.22454215476,1746.48537678536,634.827829229892,845.171524281376,444.186065622612,346.127423774529,606.24789310727,406.062707341473,518.1829741364,0,1
"3319",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,-1416.42973953034,71.4106105803755,5168.59967964147,1382.69555219044,-18734721.3821967,144.100415918799,1044.84220014395,107.140948902382,-624.672080179241,-416.718810169994,51.5526827558246,1239.75089607557,-397.744357969023,735.468246835239,-173.708301699559,1668.26549039402,2047.38626337575,1342.77756037981,1119.99096205026,716.612750065901,671.265586571411,1402.1607784348,328.050342640766,123.328430398033,429.694494317044,233.826962370078,95.5171829920168,361.387130142324,615.359336374102,1,1
"3320",1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,4729.09993789009,118.137151044374,5656.4792990669,1433.31263607332,-116268265.896815,99.3866157200278,783.873462019795,65.3954725858742,545.91980499153,-578.573593479657,-77.1595989024406,2371.24792742942,771.438990133074,1879.75948321486,150.708802203968,1555.77540174926,1299.51880333452,1144.2384106862,1467.70209371349,-263.539048640118,-650.828490947972,324.557271787302,414.777405799332,156.646498045094,557.62207906739,498.46258919301,458.060932948658,578.325787073956,681.121569929287,0,0
"3321",0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,-3820.61499659335,-9.81640378628104,-3346.59943418576,187.655144274834,4671629.1863768,27.1518451493245,5.81069241635805,-34.584305731956,-225.093639738983,-517.137580935057,-128.803965109309,269.002233500797,-424.304658062031,786.403553060462,-104.008027036915,-399.74988624335,-199.439878046131,46.166460246524,95.0742781543741,-25.9944672400745,-189.124412720577,11.8952488654997,-26.5474627067591,-34.8429079427492,76.6922403820234,-257.711630133209,-261.215817559856,136.771468633813,183.873835601793,1,1
"3322",0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,8334.20816499702,133.34609661624,2492.53727247595,2664.98879764539,12823173.6264479,108.381332595102,566.991395180764,101.802900825259,2116.68851485676,1190.80238360585,3876.90863697583,1525.97634493335,1469.36624938996,2296.47686966356,420.70024160616,1213.06044373426,1374.71605458058,285.590488381953,63.3849628111416,821.789295865544,380.028383163737,-263.080736955404,578.490930218224,248.347082732934,187.325473802456,907.234367724916,608.445277129958,963.275990450074,524.449394670786,1,1
"3323",1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,-79.9242107044985,149.971474256759,6501.21463159893,3368.94372940356,25640527.1917023,124.386367950052,923.261983613299,58.0944693078985,908.263591787906,1125.06791187696,553.156905291594,-2136.56267413901,-574.789243274681,263.993122412865,-606.035756587655,1225.92237721589,1105.46641137447,2091.79082020632,1796.87683188955,1478.74580310638,2075.28371797454,1564.82892855005,228.553924130653,460.764017867295,478.619854613378,665.763242867566,516.095080044689,544.180080925052,1000.02965247907,1,1
"3324",1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,88.5686724865436,97.0515047628984,-801.2659450851,-9.29307878979918,143101942.601553,-1.60057866146983,314.38760318998,120.768183135991,411.795754903848,498.37033730302,289.82273453928,383.337642765094,2263.71924505637,1912.92317872812,1576.11811590408,-573.369186785035,544.127178215579,-507.491122185511,151.954257745558,603.580555078804,326.150481966649,250.093672558443,261.961939752218,334.796827609499,303.270394640808,468.48904886861,-2.01864618937318,252.485035087589,168.83723914365,1,1
"3325",1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,-1018.74429709244,87.9098924685315,1511.2360055261,698.531416388431,-57474107.2946075,96.748946871678,1403.30174750623,18.5085833796432,339.283670053016,-530.398946722521,548.940524541927,524.49568817924,780.384494758092,473.4277137311,-1401.83230240851,2029.18799174102,1700.46397789518,1209.46055753703,1199.31719229997,492.636874024742,1849.40028895688,1315.1196335686,-91.8688505200804,-297.182170380169,-79.0469183562626,-203.690880493356,-158.283271302152,63.3047627634034,62.5922278474601,1,1
"3326",1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1727.46845256736,120.57566549223,4035.79028932754,1811.1081706175,30867217.0582216,82.3942754009728,952.432739819698,107.38698721924,-908.214256981177,905.084772837948,819.736330062873,-946.750612109126,-104.668688253588,685.429316816028,1146.75991919298,62.7406520381782,-504.004993448773,59.6466622147982,226.197945577752,172.340940260717,1830.78240251423,1637.06157886,580.445172746839,310.414738702064,506.376651321093,221.1863665952,-203.430764382819,586.829212953526,699.119570288685,0,1
"3327",1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2716.15756587747,52.4704463654662,2292.79204116743,965.631629699905,42635665.9315662,115.031103895443,685.475761702608,89.4678383026452,1548.73458235452,-213.519194933665,87.7400264357298,-284.847669292569,260.30728862138,209.797264535508,771.279039210302,-266.085450414531,296.514004989205,-759.316584090183,-235.436621165981,61.1406730803697,1152.39467009389,2054.45213792095,26.1134200906005,25.5463801419428,159.177441413447,-44.1734156351929,-164.832490023118,69.1412403408881,780.492980009226,0,1
"3328",1,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,998.135787295978,-1.54541672325233,4122.32555177177,1840.360519896,-22052442.1956259,132.240603752161,170.826143196156,124.052923751698,-1769.68903015569,696.809671352856,1341.19540081709,1427.69056070996,-104.409258010401,-557.939249355038,534.928155380004,1893.20302727746,1622.16723975519,1162.11025982748,2254.01829481707,-174.723754608246,147.248435711301,585.348582226946,585.270597850221,155.970869000057,879.972358664358,558.438374180169,-490.59033694141,-256.573557700739,269.164194040658,1,1
